10392,724,2016-09-02 03:00:00,14.6
10393,729,2016-09-02 03:00:00,3.8
10394,1245,2016-09-02 03:00:00,58.0937
10395,1262,2016-09-02 03:00:00,73.37
10396,1273,2016-09-02 03:00:00,183.0
10397,1277,2016-09-02 03:00:00,109.135
10398,1285,2016-09-02 03:00:00,218.0
10399,1300,2016-09-02 03:00:00,58.3283
10400,1303,2016-09-02 03:00:00,568.86
10401,39,2016-09-02 04:00:00,323.192
10402,45,2016-09-02 04:00:00,4.7779
10403,56,2016-09-02 04:00:00,247.769
10404,75,2016-09-02 04:00:00,166.545
10405,77,2016-09-02 04:00:00,131.59799999999998
10406,82,2016-09-02 04:00:00,37.9503
10407,110,2016-09-02 04:00:00,313.25
10408,114,2016-09-02 04:00:00,740.5
10409,124,2016-09-02 04:00:00,25.2
10410,152,2016-09-02 04:00:00,7.688
10411,153,2016-09-02 04:00:00,15.8
10412,675,2016-09-02 04:00:00,40.5
10413,683,2016-09-02 04:00:00,1.4
10414,702,2016-09-02 04:00:00,10.9
10415,723,2016-09-02 04:00:00,60.8
10416,724,2016-09-02 04:00:00,14.6
10417,729,2016-09-02 04:00:00,4.3
10418,1232,2016-09-02 04:00:00,257.019
10419,1245,2016-09-02 04:00:00,25.6562
10420,1262,2016-09-02 04:00:00,72.47
10421,1273,2016-09-02 04:00:00,71.0
10422,1277,2016-09-02 04:00:00,76.1442
10423,1285,2016-09-02 04:00:00,203.0
10424,1300,2016-09-02 04:00:00,53.0368
10425,1303,2016-09-02 04:00:00,534.5369999999999
10426,39,2016-09-02 05:00:00,318.073
10427,45,2016-09-02 05:00:00,4.7779
10428,56,2016-09-02 05:00:00,252.889
10429,75,2016-09-02 05:00:00,207.498
10430,77,2016-09-02 05:00:00,123.407
10431,82,2016-09-02 05:00:00,42.0457
10432,110,2016-09-02 05:00:00,309.125
10433,114,2016-09-02 05:00:00,741.0
10434,124,2016-09-02 05:00:00,31.4
10435,152,2016-09-02 05:00:00,7.843999999999999
10436,153,2016-09-02 05:00:00,20.4
10437,675,2016-09-02 05:00:00,41.3
10438,683,2016-09-02 05:00:00,1.4
10439,702,2016-09-02 05:00:00,11.9
10440,723,2016-09-02 05:00:00,72.1
10441,724,2016-09-02 05:00:00,14.5
10442,729,2016-09-02 05:00:00,3.4
10443,1232,2016-09-02 05:00:00,250.995
10444,1245,2016-09-02 05:00:00,24.875
10445,1262,2016-09-02 05:00:00,72.81
10446,1273,2016-09-02 05:00:00,70.0
10447,1277,2016-09-02 05:00:00,74.6447
10448,1285,2016-09-02 05:00:00,204.0
10449,1300,2016-09-02 05:00:00,50.5918
10450,1303,2016-09-02 05:00:00,523.435
10451,39,2016-09-02 06:00:00,354.59
10452,45,2016-09-02 06:00:00,4.7779
10453,56,2016-09-02 06:00:00,248.452
10454,75,2016-09-02 06:00:00,253.912
10455,77,2016-09-02 06:00:00,116.854
10456,82,2016-09-02 06:00:00,69.2116
10457,110,2016-09-02 06:00:00,316.5
10458,114,2016-09-02 06:00:00,772.5
10459,124,2016-09-02 06:00:00,31.3
10460,152,2016-09-02 06:00:00,7.562
10461,675,2016-09-02 06:00:00,38.1
10462,153,2016-09-02 06:00:00,20.0
10463,683,2016-09-02 06:00:00,1.6
10464,702,2016-09-02 06:00:00,11.3
10465,723,2016-09-02 06:00:00,78.7
10466,1232,2016-09-02 06:00:00,248.005
10467,1245,2016-09-02 06:00:00,23.4375
10468,724,2016-09-02 06:00:00,17.4
10469,729,2016-09-02 06:00:00,4.0
10470,1262,2016-09-02 06:00:00,76.01
10471,1273,2016-09-02 06:00:00,67.0
10472,1277,2016-09-02 06:00:00,73.645
10473,1285,2016-09-02 06:00:00,199.0
10474,1300,2016-09-02 06:00:00,52.8057
10475,1303,2016-09-02 06:00:00,510.745
10476,39,2016-09-02 07:00:00,385.647
10477,45,2016-09-02 07:00:00,4.8462
10478,56,2016-09-02 07:00:00,238.21400000000003
10479,75,2016-09-02 07:00:00,324.899
10480,77,2016-09-02 07:00:00,146.887
10481,82,2016-09-02 07:00:00,70.0307
10482,110,2016-09-02 07:00:00,314.0
10483,114,2016-09-02 07:00:00,811.0
10484,124,2016-09-02 07:00:00,42.0
10485,152,2016-09-02 07:00:00,6.968999999999999
10486,153,2016-09-02 07:00:00,19.2
10487,675,2016-09-02 07:00:00,168.2
10488,683,2016-09-02 07:00:00,1.6
10489,702,2016-09-02 07:00:00,11.6
10490,723,2016-09-02 07:00:00,108.3
10491,724,2016-09-02 07:00:00,36.8
10492,729,2016-09-02 07:00:00,9.6
10493,1232,2016-09-02 07:00:00,249.016
10494,1245,2016-09-02 07:00:00,23.1563
10495,1262,2016-09-02 07:00:00,50.53
10496,1273,2016-09-02 07:00:00,71.0
10497,1277,2016-09-02 07:00:00,74.3114
10498,1285,2016-09-02 07:00:00,206.0
10499,1300,2016-09-02 07:00:00,49.2294
10500,1303,2016-09-02 07:00:00,522.0980000000001
10501,39,2016-09-02 08:00:00,370.289
10502,45,2016-09-02 08:00:00,3.2763
10503,56,2016-09-02 08:00:00,251.182
10504,75,2016-09-02 08:00:00,374.043
10505,77,2016-09-02 08:00:00,129.41299999999998
10506,82,2016-09-02 08:00:00,59.3827
10507,110,2016-09-02 08:00:00,328.875
10508,114,2016-09-02 08:00:00,892.0
10509,124,2016-09-02 08:00:00,50.8
10510,152,2016-09-02 08:00:00,11.5
10511,153,2016-09-02 08:00:00,26.1
10512,675,2016-09-02 08:00:00,187.7
10513,683,2016-09-02 08:00:00,3.4
10514,702,2016-09-02 08:00:00,18.4
10515,723,2016-09-02 08:00:00,139.3
10516,724,2016-09-02 08:00:00,75.2
10517,729,2016-09-02 08:00:00,12.3
10518,1232,2016-09-02 08:00:00,244.006
10519,1245,2016-09-02 08:00:00,24.9375
10520,1262,2016-09-02 08:00:00,74.19
10521,1273,2016-09-02 08:00:00,67.0
10522,1277,2016-09-02 08:00:00,76.4775
10523,1285,2016-09-02 08:00:00,195.0
10524,1300,2016-09-02 08:00:00,51.2851
10525,1303,2016-09-02 08:00:00,511.536
10526,39,2016-09-02 00:00:00,308.176
10527,45,2016-09-02 00:00:00,4.812
10528,56,2016-09-02 00:00:00,279.85
10529,75,2016-09-02 00:00:00,185.656
10530,77,2016-09-02 00:00:00,127.775
10531,110,2016-09-02 00:00:00,313.333
10532,114,2016-09-02 00:00:00,792.8330000000001
10533,124,2016-09-02 00:00:00,23.7
10534,152,2016-09-02 00:00:00,8.6977
10535,82,2016-09-02 00:00:00,49.5539
10536,153,2016-09-02 00:00:00,19.4
10537,675,2016-09-02 00:00:00,40.5
10538,683,2016-09-02 00:00:00,1.4
10539,702,2016-09-02 00:00:00,9.6
10540,723,2016-09-02 00:00:00,65.3
10541,724,2016-09-02 00:00:00,14.7
10542,729,2016-09-02 00:00:00,3.7
10543,1232,2016-09-02 00:00:00,274.967
10544,1245,2016-09-02 00:00:00,64.1875
10545,1262,2016-09-02 00:00:00,111.04
10546,1273,2016-09-02 00:00:00,200.0
10547,1277,2016-09-02 00:00:00,145.291
10548,1285,2016-09-02 00:00:00,228.0
10549,1300,2016-09-02 00:00:00,56.7226
10550,1303,2016-09-02 00:00:00,587.373
10551,39,2016-09-02 01:00:00,313.636
10552,45,2016-09-02 01:00:00,4.7779
10553,56,2016-09-02 01:00:00,272.341
10554,75,2016-09-02 01:00:00,182.926
10555,77,2016-09-02 01:00:00,126.683
10556,82,2016-09-02 01:00:00,48.7348
10557,110,2016-09-02 01:00:00,317.0
10558,114,2016-09-02 01:00:00,779.5
10559,124,2016-09-02 01:00:00,20.2
10560,152,2016-09-02 01:00:00,7.6463
10561,675,2016-09-02 01:00:00,40.4
10562,683,2016-09-02 01:00:00,1.4
10563,153,2016-09-02 01:00:00,17.2
10564,702,2016-09-02 01:00:00,9.6
10565,723,2016-09-02 01:00:00,62.9
10566,724,2016-09-02 01:00:00,14.6
10567,1232,2016-09-02 01:00:00,268.01
10568,729,2016-09-02 01:00:00,3.7
10569,1245,2016-09-02 01:00:00,66.9375
10570,1262,2016-09-02 01:00:00,108.68
10571,1273,2016-09-02 01:00:00,195.0
10572,1277,2016-09-02 01:00:00,126.963
10573,1285,2016-09-02 01:00:00,216.0
10574,1300,2016-09-02 01:00:00,57.2092
10575,1303,2016-09-02 01:00:00,561.372
10576,39,2016-09-02 02:00:00,315.684
10577,45,2016-09-02 02:00:00,4.7779
10578,56,2016-09-02 02:00:00,265.175
10579,75,2016-09-02 02:00:00,166.545
10580,77,2016-09-02 02:00:00,125.591
10581,82,2016-09-02 02:00:00,88.8693
10582,110,2016-09-02 02:00:00,327.125
10583,114,2016-09-02 02:00:00,744.0
10584,124,2016-09-02 02:00:00,20.0
10585,152,2016-09-02 02:00:00,7.718999999999999
10586,153,2016-09-02 02:00:00,16.1
10587,675,2016-09-02 02:00:00,40.4
10588,683,2016-09-02 02:00:00,1.4
10589,702,2016-09-02 02:00:00,9.4
10590,723,2016-09-02 02:00:00,62.0
10591,724,2016-09-02 02:00:00,14.6
10592,1232,2016-09-02 02:00:00,257.027
10593,729,2016-09-02 02:00:00,3.8
10594,1245,2016-09-02 02:00:00,61.2812
10595,1262,2016-09-02 02:00:00,76.88
10596,1273,2016-09-02 02:00:00,189.0
10597,1277,2016-09-02 02:00:00,120.298
10598,1285,2016-09-02 02:00:00,209.0
10599,1300,2016-09-02 02:00:00,54.3141
10600,1303,2016-09-02 02:00:00,548.6990000000001
10601,39,2016-09-02 03:00:00,317.04900000000004
10602,45,2016-09-02 03:00:00,4.7779
10603,56,2016-09-02 03:00:00,260.397
10604,75,2016-09-02 03:00:00,158.35399999999998
10605,77,2016-09-02 03:00:00,140.88
10606,82,2016-09-02 03:00:00,71.9418
10607,110,2016-09-02 03:00:00,315.875
10608,114,2016-09-02 03:00:00,749.5
10609,124,2016-09-02 03:00:00,19.9
10610,152,2016-09-02 03:00:00,7.843
10611,153,2016-09-02 03:00:00,16.0
10612,675,2016-09-02 03:00:00,39.9
10613,683,2016-09-02 03:00:00,1.6
10614,702,2016-09-02 03:00:00,9.6
10615,723,2016-09-02 03:00:00,61.7
10616,724,2016-09-02 03:00:00,14.6
10617,729,2016-09-02 03:00:00,3.8
10618,1232,2016-09-02 03:00:00,247.99
10619,1245,2016-09-02 03:00:00,58.0937
10620,1262,2016-09-02 03:00:00,73.37
10621,1273,2016-09-02 03:00:00,183.0
10622,1277,2016-09-02 03:00:00,109.135
10623,1285,2016-09-02 03:00:00,218.0
10624,1300,2016-09-02 03:00:00,58.3283
10625,1303,2016-09-02 03:00:00,568.86
10626,39,2016-09-02 04:00:00,323.192
10627,45,2016-09-02 04:00:00,4.7779
10628,56,2016-09-02 04:00:00,247.769
10629,75,2016-09-02 04:00:00,166.545
10630,77,2016-09-02 04:00:00,131.59799999999998
10631,110,2016-09-02 04:00:00,313.25
10632,82,2016-09-02 04:00:00,37.9503
10633,114,2016-09-02 04:00:00,740.5
10634,124,2016-09-02 04:00:00,25.2
10635,152,2016-09-02 04:00:00,7.688
10636,153,2016-09-02 04:00:00,15.8
10637,675,2016-09-02 04:00:00,40.5
10638,683,2016-09-02 04:00:00,1.4
10639,702,2016-09-02 04:00:00,10.9
10640,723,2016-09-02 04:00:00,60.8
10641,724,2016-09-02 04:00:00,14.6
10642,729,2016-09-02 04:00:00,4.3
10643,1232,2016-09-02 04:00:00,257.019
10644,1245,2016-09-02 04:00:00,25.6562
10645,1262,2016-09-02 04:00:00,72.47
10646,1273,2016-09-02 04:00:00,71.0
10647,1277,2016-09-02 04:00:00,76.1442
10648,1285,2016-09-02 04:00:00,203.0
10649,1300,2016-09-02 04:00:00,53.0368
10650,1303,2016-09-02 04:00:00,534.5369999999999
10651,39,2016-09-02 05:00:00,318.073
10652,45,2016-09-02 05:00:00,4.7779
10653,56,2016-09-02 05:00:00,252.889
10654,75,2016-09-02 05:00:00,207.498
10655,77,2016-09-02 05:00:00,123.407
10656,82,2016-09-02 05:00:00,42.0457
10657,110,2016-09-02 05:00:00,309.125
10658,114,2016-09-02 05:00:00,741.0
10659,124,2016-09-02 05:00:00,31.4
10660,152,2016-09-02 05:00:00,7.843999999999999
10661,153,2016-09-02 05:00:00,20.4
10662,675,2016-09-02 05:00:00,41.3
10663,683,2016-09-02 05:00:00,1.4
10664,702,2016-09-02 05:00:00,11.9
10665,723,2016-09-02 05:00:00,72.1
10666,724,2016-09-02 05:00:00,14.5
10667,729,2016-09-02 05:00:00,3.4
10668,1232,2016-09-02 05:00:00,250.995
10669,1245,2016-09-02 05:00:00,24.875
10670,1262,2016-09-02 05:00:00,72.81
10671,1273,2016-09-02 05:00:00,70.0
10672,1277,2016-09-02 05:00:00,74.6447
10673,1285,2016-09-02 05:00:00,204.0
10674,1300,2016-09-02 05:00:00,50.5918
10675,1303,2016-09-02 05:00:00,523.435
10676,39,2016-09-02 06:00:00,354.59
10677,45,2016-09-02 06:00:00,4.7779
10678,56,2016-09-02 06:00:00,248.452
10679,75,2016-09-02 06:00:00,253.912
10680,77,2016-09-02 06:00:00,116.854
10681,110,2016-09-02 06:00:00,316.5
10682,82,2016-09-02 06:00:00,69.2116
10683,114,2016-09-02 06:00:00,772.5
10684,124,2016-09-02 06:00:00,31.3
10685,152,2016-09-02 06:00:00,7.562
10686,675,2016-09-02 06:00:00,38.1
10687,153,2016-09-02 06:00:00,20.0
10688,683,2016-09-02 06:00:00,1.6
10689,1232,2016-09-02 06:00:00,248.005
10690,702,2016-09-02 06:00:00,11.3
10691,723,2016-09-02 06:00:00,78.7
10692,724,2016-09-02 06:00:00,17.4
10693,729,2016-09-02 06:00:00,4.0
10694,1245,2016-09-02 06:00:00,23.4375
10695,1262,2016-09-02 06:00:00,76.01
10696,1273,2016-09-02 06:00:00,67.0
10697,1277,2016-09-02 06:00:00,73.645
10698,1285,2016-09-02 06:00:00,199.0
10699,1300,2016-09-02 06:00:00,52.8057
10700,1303,2016-09-02 06:00:00,510.745
10701,39,2016-09-02 07:00:00,385.647
10702,45,2016-09-02 07:00:00,4.8462
10703,56,2016-09-02 07:00:00,238.21400000000003
10704,75,2016-09-02 07:00:00,324.899
10705,77,2016-09-02 07:00:00,146.887
10706,110,2016-09-02 07:00:00,314.0
10707,82,2016-09-02 07:00:00,70.0307
10708,114,2016-09-02 07:00:00,811.0
10709,124,2016-09-02 07:00:00,42.0
10710,152,2016-09-02 07:00:00,6.968999999999999
10711,153,2016-09-02 07:00:00,19.2
10712,675,2016-09-02 07:00:00,168.2
10713,683,2016-09-02 07:00:00,1.6
10714,702,2016-09-02 07:00:00,11.6
10715,723,2016-09-02 07:00:00,108.3
10716,724,2016-09-02 07:00:00,36.8
10717,729,2016-09-02 07:00:00,9.6
10718,1232,2016-09-02 07:00:00,249.016
10719,1245,2016-09-02 07:00:00,23.1563
10720,1262,2016-09-02 07:00:00,50.53
10721,1273,2016-09-02 07:00:00,71.0
10722,1277,2016-09-02 07:00:00,74.3114
10723,1285,2016-09-02 07:00:00,206.0
10724,1300,2016-09-02 07:00:00,49.2294
10725,1303,2016-09-02 07:00:00,522.0980000000001
10726,39,2016-09-02 08:00:00,370.289
10727,45,2016-09-02 08:00:00,3.2763
10728,56,2016-09-02 08:00:00,251.182
10729,75,2016-09-02 08:00:00,374.043
10730,77,2016-09-02 08:00:00,129.41299999999998
10731,82,2016-09-02 08:00:00,59.3827
10732,110,2016-09-02 08:00:00,328.875
10733,114,2016-09-02 08:00:00,892.0
10734,124,2016-09-02 08:00:00,50.8
10735,152,2016-09-02 08:00:00,11.5
10736,153,2016-09-02 08:00:00,26.1
10737,675,2016-09-02 08:00:00,187.7
10738,683,2016-09-02 08:00:00,3.4
10739,702,2016-09-02 08:00:00,18.4
10740,723,2016-09-02 08:00:00,139.3
10741,724,2016-09-02 08:00:00,75.2
10742,729,2016-09-02 08:00:00,12.3
10743,1232,2016-09-02 08:00:00,244.006
10744,1245,2016-09-02 08:00:00,24.9375
10745,1262,2016-09-02 08:00:00,74.19
10746,1273,2016-09-02 08:00:00,67.0
10747,1277,2016-09-02 08:00:00,76.4775
10748,1285,2016-09-02 08:00:00,195.0
10749,1300,2016-09-02 08:00:00,51.2851
10750,1303,2016-09-02 08:00:00,511.536
10751,39,2016-09-02 09:00:00,402.028
10752,45,2016-09-02 09:00:00,3.1739
10753,56,2016-09-02 09:00:00,257.325
10754,75,2016-09-02 09:00:00,379.503
10755,77,2016-09-02 09:00:00,138.696
10756,82,2016-09-02 09:00:00,62.113
10757,110,2016-09-02 09:00:00,320.875
10758,114,2016-09-02 09:00:00,922.5
10759,124,2016-09-02 09:00:00,61.3
10760,152,2016-09-02 09:00:00,13.625
10761,153,2016-09-02 09:00:00,27.3
10762,675,2016-09-02 09:00:00,181.6
10763,683,2016-09-02 09:00:00,6.0
10764,702,2016-09-02 09:00:00,22.6
10765,723,2016-09-02 09:00:00,143.3
10766,724,2016-09-02 09:00:00,76.5
10767,729,2016-09-02 09:00:00,16.1
10768,1232,2016-09-02 09:00:00,248.96400000000003
10769,1245,2016-09-02 09:00:00,24.5
10770,1262,2016-09-02 09:00:00,75.26
10771,1273,2016-09-02 09:00:00,72.0
10772,1277,2016-09-02 09:00:00,98.1377
10773,1285,2016-09-02 09:00:00,186.0
10774,1300,2016-09-02 09:00:00,51.0297
10775,1303,2016-09-02 09:00:00,529.298
10776,39,2016-09-02 10:00:00,411.584
10777,45,2016-09-02 10:00:00,3.1398
10778,56,2016-09-02 10:00:00,267.564
10779,75,2016-09-02 10:00:00,412.266
10780,77,2016-09-02 10:00:00,164.90599999999998
10781,82,2016-09-02 10:00:00,68.256
10782,110,2016-09-02 10:00:00,338.125
10783,114,2016-09-02 10:00:00,999.0
10784,124,2016-09-02 10:00:00,63.3
10785,152,2016-09-02 10:00:00,10.094
10786,153,2016-09-02 10:00:00,28.7
10787,675,2016-09-02 10:00:00,87.7
10788,683,2016-09-02 10:00:00,6.7
10789,702,2016-09-02 10:00:00,26.4
10790,723,2016-09-02 10:00:00,156.4
10791,724,2016-09-02 10:00:00,78.8
10792,729,2016-09-02 10:00:00,16.7
10793,1232,2016-09-02 10:00:00,248.974
10794,1245,2016-09-02 10:00:00,53.0312
10795,1262,2016-09-02 10:00:00,111.23
10796,1273,2016-09-02 10:00:00,66.0
10797,1277,2016-09-02 10:00:00,117.299
10798,1285,2016-09-02 10:00:00,212.0
10799,1300,2016-09-02 10:00:00,56.8321
10800,1303,2016-09-02 10:00:00,584.529
10801,39,2016-09-02 11:00:00,413.632
10802,45,2016-09-02 11:00:00,3.1398
10803,56,2016-09-02 11:00:00,259.373
10804,75,2016-09-02 11:00:00,414.997
10805,77,2016-09-02 11:00:00,193.847
10806,82,2016-09-02 11:00:00,33.7185
10807,110,2016-09-02 11:00:00,338.5
10808,114,2016-09-02 11:00:00,1034.5
10809,124,2016-09-02 11:00:00,63.9
10810,152,2016-09-02 11:00:00,9.718
10811,153,2016-09-02 11:00:00,31.2
10812,675,2016-09-02 11:00:00,48.0
10813,683,2016-09-02 11:00:00,7.0
10814,702,2016-09-02 11:00:00,28.7
10815,723,2016-09-02 11:00:00,147.3
10816,724,2016-09-02 11:00:00,84.2
10817,729,2016-09-02 11:00:00,20.5
10818,1232,2016-09-02 11:00:00,251.006
10819,1245,2016-09-02 11:00:00,55.3437
10820,1262,2016-09-02 11:00:00,124.38
10821,1273,2016-09-02 11:00:00,196.0
10822,1277,2016-09-02 11:00:00,141.958
10823,1285,2016-09-02 11:00:00,209.0
10824,1300,2016-09-02 11:00:00,58.0121
10825,1303,2016-09-02 11:00:00,603.148
10826,39,2016-09-02 12:00:00,418.751
10827,45,2016-09-02 12:00:00,3.1398
10828,56,2016-09-02 12:00:00,270.29400000000004
10829,75,2016-09-02 12:00:00,423.1869999999999
10830,77,2016-09-02 12:00:00,177.46599999999998
10831,82,2016-09-02 12:00:00,53.9223
10832,110,2016-09-02 12:00:00,345.5
10833,114,2016-09-02 12:00:00,1068.0
10834,124,2016-09-02 12:00:00,61.6
10835,152,2016-09-02 12:00:00,10.032
10836,153,2016-09-02 12:00:00,29.7
10837,675,2016-09-02 12:00:00,37.5
10838,683,2016-09-02 12:00:00,9.0
10839,702,2016-09-02 12:00:00,26.5
10840,723,2016-09-02 12:00:00,147.3
10841,724,2016-09-02 12:00:00,90.8
10842,1232,2016-09-02 12:00:00,248.017
10843,1245,2016-09-02 12:00:00,75.1562
10844,1262,2016-09-02 12:00:00,128.12
10845,729,2016-09-02 12:00:00,16.8
10846,1273,2016-09-02 12:00:00,183.0
10847,1277,2016-09-02 12:00:00,143.125
10848,1285,2016-09-02 12:00:00,276.0
10849,1300,2016-09-02 12:00:00,61.1748
10850,1303,2016-09-02 12:00:00,622.629
10851,39,2016-09-02 13:00:00,421.481
10852,45,2016-09-02 13:00:00,3.1056
10853,56,2016-09-02 13:00:00,289.064
10854,75,2016-09-02 13:00:00,406.806
10855,77,2016-09-02 13:00:00,149.61700000000002
10856,82,2016-09-02 13:00:00,80.1326
10857,110,2016-09-02 13:00:00,346.5
10858,114,2016-09-02 13:00:00,1092.5
10859,124,2016-09-02 13:00:00,66.1
10860,152,2016-09-02 13:00:00,9.125
10861,153,2016-09-02 13:00:00,30.9
10862,675,2016-09-02 13:00:00,36.4
10863,683,2016-09-02 13:00:00,7.2
10864,702,2016-09-02 13:00:00,26.9
10865,723,2016-09-02 13:00:00,147.3
10866,724,2016-09-02 13:00:00,84.3
10867,729,2016-09-02 13:00:00,18.1
10868,1232,2016-09-02 13:00:00,257.01
10869,1245,2016-09-02 13:00:00,77.9687
10870,1262,2016-09-02 13:00:00,159.15
10871,1273,2016-09-02 13:00:00,205.0
10872,1277,2016-09-02 13:00:00,137.793
10873,1285,2016-09-02 13:00:00,282.0
10874,1300,2016-09-02 13:00:00,65.48100000000001
10875,1303,2016-09-02 13:00:00,642.336
10876,39,2016-09-02 14:00:00,411.925
10877,45,2016-09-02 14:00:00,3.1398
10878,56,2016-09-02 14:00:00,292.47700000000003
10879,75,2016-09-02 14:00:00,409.536
10880,77,2016-09-02 14:00:00,145.795
10881,82,2016-09-02 14:00:00,59.5192
10882,110,2016-09-02 14:00:00,361.375
10883,114,2016-09-02 14:00:00,1098.5
10884,124,2016-09-02 14:00:00,66.6
10885,152,2016-09-02 14:00:00,9.062
10886,153,2016-09-02 14:00:00,34.1
10887,675,2016-09-02 14:00:00,37.6
10888,683,2016-09-02 14:00:00,7.5
10889,702,2016-09-02 14:00:00,26.6
10890,723,2016-09-02 14:00:00,146.3
10891,724,2016-09-02 14:00:00,84.1
10892,729,2016-09-02 14:00:00,15.0
10893,1232,2016-09-02 14:00:00,273.007
10894,1245,2016-09-02 14:00:00,77.5938
10895,1262,2016-09-02 14:00:00,147.6
10896,1273,2016-09-02 14:00:00,213.0
10897,1277,2016-09-02 14:00:00,145.624
10898,1285,2016-09-02 14:00:00,293.0
10899,1300,2016-09-02 14:00:00,69.4709
10900,1303,2016-09-02 14:00:00,667.7760000000001
10901,39,2016-09-02 15:00:00,400.322
10902,45,2016-09-02 15:00:00,3.1398
10903,56,2016-09-02 15:00:00,303.057
10904,75,2016-09-02 15:00:00,393.155
10905,77,2016-09-02 15:00:00,128.86700000000002
10906,82,2016-09-02 15:00:00,44.0934
10907,110,2016-09-02 15:00:00,355.0
10908,114,2016-09-02 15:00:00,1114.5
10909,124,2016-09-02 15:00:00,67.2
10910,152,2016-09-02 15:00:00,10.969
10911,153,2016-09-02 15:00:00,34.1
10912,675,2016-09-02 15:00:00,35.6
10913,683,2016-09-02 15:00:00,6.9
10914,702,2016-09-02 15:00:00,15.2
10915,723,2016-09-02 15:00:00,130.7
10916,724,2016-09-02 15:00:00,78.5
